label,redshift,score
GALAXY,-0.0002127201,2.4787876100162975e-05
GALAXY,0.6744934,1.6529745607840596e-06
GALAXY,0.5510705,2.854842193755758e-07
QSO,-2.309708e-05,2.7580235837376676e-06
STAR,1.129301,0.9998307228088379
GALAXY,-0.0006307831,6.739494438079419e-06
QSO,1.635724,1.447043632651912e-05
GALAXY,-1.030658e-05,8.867462383932434e-06
GALAXY,0.5203975,3.7500576581805944e-05
GALAXY,0.1321984,1.95905045075051e-06
GALAXY,0.8620496,1.6951123598119011e-06
GALAXY,0.7829689,5.107086963107577e-06
QSO,0.8415575,2.645555287017487e-05
GALAXY,0.3391995,2.8712454422930023e-06
GALAXY,6.523834e-05,0.00013232613855507225
STAR,0.4487644,0.9998278617858887
GALAXY,1.189386e-05,1.9094459275947884e-06
STAR,2.405464e-05,0.999969482421875
GALAXY,6.143872e-05,2.5171930246870033e-06
QSO,0.9573796,1.2580829888975131e-06
QSO,0.1464464,2.34104072660557e-06
GALAXY,0.3316499,2.7757849238696508e-05
GALAXY,0.7746097,4.363118023320567e-06
QSO,-0.0005000709,7.790065865265206e-06
GALAXY,0.4848094,8.893008271115832e-06
STAR,0.04822156,0.9999895095825195
GALAXY,1.05593,8.246034894909826e-07
QSO,0.0004606231,1.312807944486849e-05
GALAXY,0.2759506,1.809308560041245e-05
STAR,0.1422823,0.9999783039093018
GALAXY,0.4709962,4.764839104609564e-06
QSO,0.4605687,2.9353163881751243e-06
QSO,-0.001467797,3.473134029263747e-06
GALAXY,0.595936,1.3922748394179507e-06
GALAXY,2.013123e-05,8.76513422554126e-06
GALAXY,0.1160352,2.814850859067519e-06
GALAXY,0.08916897,2.81496159004746e-06
GALAXY,0.0003736411,2.324102752027102e-06
QSO,5.779056e-05,7.797925718477927e-06
QSO,-0.0003128172,3.963145445595728e-06
GALAXY,0.06319658,3.28612759403768e-06
GALAXY,0.7887791,1.1013206631105277e-06
QSO,0.1273339,4.4776817276215297e-07
GALAXY,2.401113,4.415115029132721e-07
GALAXY,6.128674e-05,6.53516849524749e-07
STAR,0.3134138,0.9999861717224121
GALAXY,-0.0007660089,3.845649644063087e-06
GALAXY,-0.0001302164,3.328040975247859e-06
STAR,2.579703,0.9998975992202759
QSO,0.4299808,7.485099195037037e-05
GALAXY,1.59681,5.140524876878771e-07
STAR,0.0001249606,0.999900221824646
GALAXY,0.8871551,5.51186246866564e-07
QSO,0.4330296,2.54916335507005e-06
STAR,-0.0001128691,0.999363124370575
STAR,0.275131,0.9999122619628906
GALAXY,0.3880472,8.68536574216705e-07
GALAXY,-0.0008095562,6.819536338298349e-06
GALAXY,1.550266,3.3857850212370977e-06
GALAXY,0.3870728,6.870771471767512e-07
GALAXY,0.5765643,7.746778464934323e-06
STAR,0.04562325,0.9998875856399536
QSO,0.5129806,1.7377369658788666e-06
GALAXY,0.1289523,6.096550350775942e-06
GALAXY,0.1902118,2.6783317252920824e-07
QSO,1.032638,9.391117600898724e-06
STAR,-6.160104e-05,0.9997656941413879
QSO,-0.00067482,1.4773551129110274e-06
STAR,0.1911,0.9999656677246094
QSO,-0.0003358378,7.94377001511748e-07
GALAXY,2.783937,4.0181730582844466e-05
GALAXY,0.2955107,2.2300244381767698e-05
QSO,0.4635038,8.386633453483228e-06
QSO,4.112165e-05,1.5864367242102162e-07
GALAXY,0.02860464,8.22752008389216e-06
GALAXY,0.0001064301,2.2786973659094656e-06
GALAXY,-3.052294e-05,6.198207302077208e-06
QSO,-0.0001569255,2.6635954782250337e-05
GALAXY,1.999095,2.129274889739463e-06
GALAXY,0.0002890253,4.999114366910362e-07
STAR,0.07438102,0.9997420907020569
STAR,0.5254901,0.9999749660491943
QSO,2.844147,6.547560928993335e-07
STAR,0.0002716027,0.9999680519104004
STAR,1.050461,0.999975323677063
GALAXY,0.4666128,2.056775883829687e-06
GALAXY,0.06836533,1.6953275917330757e-05
QSO,-0.0002838628,3.8637322177237365e-06
QSO,0.8641496,2.18883651541546e-05
GALAXY,0.2763042,3.5629338981379988e-06
GALAXY,0.3656439,1.7065696738427505e-05
GALAXY,0.7831176,1.7495935935585294e-06
GALAXY,0.4825513,3.404354856684222e-06
GALAXY,-8.09795e-05,1.9267961761215702e-05
GALAXY,1.687972,8.347360562765971e-07
GALAXY,0.1588016,1.4005380535309087e-06
GALAXY,0.05109357,1.2233900861247093e-06
STAR,0.5283709,0.9875726699829102
GALAXY,2.129776,9.371209671371616e-06
STAR,0.6487778,0.9999566078186035
STAR,-0.0007916435,0.9995318651199341
GALAXY,0.4294024,1.0131332601304166e-05
GALAXY,0.2424379,4.298693738746806e-07
GALAXY,0.3670784,4.450670530786738e-06
GALAXY,0.4918488,2.731927452259697e-06
STAR,0.6985134,0.9998114705085754
GALAXY,0.7620412,3.8007676721463213e-06
STAR,0.3867776,0.9999278783798218
GALAXY,0.4756808,9.908535503200255e-06
STAR,1.15845,0.9999599456787109
STAR,0.08047771,0.9999735355377197
GALAXY,0.03855744,2.2776050627726363e-06
STAR,0.3681055,0.9998683929443359
GALAXY,2.902616,8.195497684937436e-06
QSO,0.5559537,5.453306584968232e-06
GALAXY,0.5919193,4.997084488422843e-07
GALAXY,-0.0001157425,1.79923210907873e-06
GALAXY,0.5642953,3.0346645871759392e-06
GALAXY,-0.0009563771,2.724615342231118e-06
GALAXY,0.4722228,3.3974072266573785e-06
GALAXY,0.8805565,9.947809758159565e-07
GALAXY,0.01556771,3.6306317952039535e-07
GALAXY,0.436141,3.773540584006696e-06
QSO,0.4543326,4.509772224992048e-06
GALAXY,3.499963,0.00015193235594779253
GALAXY,0.6233764,4.512267423706362e-06
GALAXY,0.2148221,1.4860824194329325e-05
QSO,0.5007316,6.642586072302947e-07
GALAXY,0.5501114,4.7474472353314923e-07
GALAXY,1.679705,7.536516477557598e-06
STAR,-0.0004353253,0.9999502897262573
STAR,-5.875375e-05,0.9997923970222473
GALAXY,1.563967,2.1674497929780046e-06
QSO,0.1235729,4.430428361956729e-06
GALAXY,0.3226433,2.6705694835982285e-05
STAR,0.5431473,0.9997904896736145
GALAXY,0.08456881,1.4502323892884306e-06
GALAXY,0.0002910551,2.2318940864352044e-06
QSO,2.278013,1.1392078249627957e-06
GALAXY,0.4868391,2.084419975290075e-06
GALAXY,4.39407e-05,2.390422935150127e-07
STAR,0.2782578,0.9997130036354065
GALAXY,0.1423176,2.4668755941092968e-05
GALAXY,0.2414125,2.109765773639083e-05
GALAXY,1.327968,2.4047903934842907e-06
QSO,0.3704835,8.150217922775482e-07
GALAXY,0.9438118,6.138093795016175e-06
STAR,1.585896,0.9998635053634644
STAR,0.4712153,0.9989147186279297
QSO,0.3343116,3.5677323467098176e-05
GALAXY,-0.001066951,9.455776307731867e-06
QSO,0.0001249013,4.2625043761290726e-07
GALAXY,0.1340339,3.030231709999498e-06
STAR,1.019857,0.9998481273651123
GALAXY,0.538425,1.3983050166643807e-06
GALAXY,0.5323656,8.928802344598807e-06
GALAXY,0.6597386,4.342445208749268e-06
GALAXY,0.0008228575,7.045996881061001e-06
QSO,0.191243,2.341609069844708e-05
GALAXY,1.460423,6.385842425515875e-06
GALAXY,0.6189721,3.1317347293224884e-06
GALAXY,0.5609927,2.7656342354021035e-06
STAR,0.3606583,0.9999493360519409
GALAXY,1.72041,1.639692641219881e-06
STAR,0.1171706,0.9999704360961914
GALAXY,-9.482849e-05,3.0199455522961216e-06
GALAXY,2.107407,2.744191988313105e-06
GALAXY,0.0002096713,1.8571776081444114e-06
GALAXY,0.7156047,3.096846194239333e-05
GALAXY,0.694316,4.2998394746973645e-06
GALAXY,-0.0001300084,1.9296346636110684e-06
GALAXY,0.3487493,1.9773826807067962e-06
GALAXY,0.3428522,2.7999342364637414e-06
QSO,0.5370817,5.2785308071179315e-06
STAR,-5.061244e-06,0.9999626874923706
GALAXY,0.04538947,2.8891305191791616e-05
GALAXY,-0.0001030591,3.87336285712081e-06
GALAXY,0.7359277,3.900107003573794e-06
STAR,0.5353032,0.9992383718490601
QSO,0.3138261,5.893603542972414e-07
STAR,0.6901656,0.9999822378158569
STAR,0.6320245,0.998925507068634
GALAXY,2.643994,2.6447085474501364e-05
GALAXY,0.0004696156,3.50821646861732e-05
QSO,0.6058489,1.9029267832593177e-06
QSO,0.4075879,2.0339926777523942e-05
STAR,-0.0005415845,0.9999531507492065
GALAXY,2.095549,5.267600045044674e-06
QSO,0.6125026,8.75220212037675e-06
GALAXY,0.6629403,1.2062730547768297e-06
GALAXY,0.05628434,5.547041382669704e-06
GALAXY,0.7362629,1.7345753349218285e-06
QSO,0.0849644,2.5648689643276157e-06
GALAXY,0.6921104,4.476331923797261e-06
STAR,0.5667692,0.9999866485595703
STAR,0.3116694,0.9975572824478149
GALAXY,0.8123826,2.4367638616240583e-05
STAR,0.1256728,0.9993184804916382
GALAXY,0.8231103,2.1893881694268202e-06
STAR,1.979454,0.9999610185623169
QSO,0.5690321,2.050126113317674e-06
QSO,1.828873,4.255730891600251e-05
GALAXY,0.000104446,7.1147451308206655e-06
GALAXY,0.4585534,9.768035624801996e-07
GALAXY,0.4905013,4.747471848531859e-06
QSO,0.7049594,8.431763376393064e-07
QSO,0.6363872,1.3546782611228991e-05
GALAXY,2.126204,1.7877773643704131e-06
GALAXY,1.023061,7.1495874180982355e-06
STAR,0.5696577,0.9999196529388428
GALAXY,0.5955626,7.40355562811601e-06
STAR,0.05199279,0.9998675584793091
STAR,1.974295,0.9998856782913208
STAR,0.6002064,0.9999326467514038
STAR,0.4042794,0.9999713897705078
STAR,0.4560511,0.9970481991767883
GALAXY,0.7332193,3.5904307083001186e-07
QSO,0.3065157,1.0603743021420087e-06
GALAXY,0.0001859667,2.143868869097787e-06
STAR,0.9840073,0.9894576668739319
GALAXY,0.8571082,1.7047961591742933e-05
GALAXY,0.5057701,2.0833449525525793e-06
GALAXY,2.260428,3.5129874049744103e-06
GALAXY,0.1484095,3.6647511478804518e-06
STAR,-0.0001532364,0.9970267415046692
STAR,0.1968779,0.9997969269752502
STAR,1.202626,0.9999855756759644
GALAXY,0.0386209,6.758834388165269e-06
GALAXY,0.5517024,4.838466907131078e-07
QSO,0.3929552,5.2219115787011106e-06
GALAXY,0.6879658,4.840906058234395e-07
QSO,0.1953496,1.443834889869322e-06
STAR,0.5833213,0.999901294708252
STAR,0.9891492,0.9984276294708252
STAR,-0.0008756793,0.9998661279678345
STAR,0.4506563,0.9992395639419556
STAR,0.8106249,0.9977952241897583
QSO,-0.0007008959,6.90108208800666e-06
QSO,1.645731,2.385800144111272e-05
QSO,0.6316508,1.1892305337823927e-05
STAR,0.3317085,0.9998602867126465
STAR,0.4781024,0.9990125894546509
GALAXY,-4.285656e-05,0.0001185888540931046
GALAXY,1.449085,1.217330191138899e-05
STAR,0.3231795,0.9998815059661865
GALAXY,0.06462175,1.5263660316122696e-05
GALAXY,2.412084,4.1065345612878446e-06
GALAXY,2.029568,3.823831139015965e-05
GALAXY,0.6363891,1.6781936210463755e-05
STAR,0.6926536,0.9998481273651123
GALAXY,0.8114175,2.971182539113215e-06
GALAXY,-9.476035e-05,1.1413326319598127e-05
QSO,0.2641033,4.872540557698812e-06
QSO,0.4352559,1.3067356121609919e-06
STAR,1.184004,0.9999351501464844
STAR,0.5143771,0.999629020690918
GALAXY,0.3600177,4.917658316117013e-06
QSO,1.653081,6.710715297231218e-06
GALAXY,6.328478,1.1451230648162891e-06
GALAXY,1.943146,1.58195518906723e-06
GALAXY,-0.0005316668,2.0743814275192562e-06
GALAXY,0.9793569,5.0281464609724935e-06
GALAXY,-2.1032e-05,3.707904033944942e-05
GALAXY,-0.0002945679,8.96550318429945e-06
GALAXY,0.9227864,0.00042906010639853776
STAR,0.5463126,0.9996789693832397
GALAXY,0.5003,0.00010972570453304797
QSO,3.242969,4.579167125484673e-06
GALAXY,0.7661564,6.0607058003370184e-06
STAR,-0.000805457,0.9999442100524902
GALAXY,2.019364,1.399605139340565e-06
GALAXY,0.1648704,8.6472182374564e-06
GALAXY,0.05990183,7.818541689630365e-07
GALAXY,0.07191028,8.330945320267347e-07
STAR,0.4931838,0.9998216032981873
QSO,0.0002721374,6.26497921984992e-07
GALAXY,0.1812725,3.2887287488847505e-06
GALAXY,0.1234492,2.026194579229923e-06
GALAXY,0.3153409,6.216772362677148e-06
STAR,0.2205371,0.999924898147583
GALAXY,1.555779,1.894379238365218e-05
GALAXY,0.7528458,1.5715539802840794e-06
GALAXY,0.0002144585,6.862229383841623e-06
GALAXY,3.573335e-06,1.5878408703429159e-06
GALAXY,0.4355368,4.353101303422591e-06
GALAXY,0.919241,8.755518479119928e-07
GALAXY,0.2683525,2.3060993044055067e-06
GALAXY,0.1204726,2.9886202810303075e-06
GALAXY,0.1999148,7.5382713475846685e-06
STAR,0.0,0.9999332427978516
QSO,0.6308792,4.06302569899708e-06
QSO,0.08349822,5.668168796546524e-07
STAR,1.481336,0.9999833106994629
STAR,-0.00106524,0.9999125003814697
QSO,0.4492692,2.4703110739210388e-06
QSO,0.03264063,1.2335590326983947e-05
GALAXY,-7.322503e-05,1.1003495501427096e-06
QSO,0.4566203,1.3127121746947523e-05
QSO,0.0718553,7.290416397154331e-05
QSO,0.1083484,2.745764277278795e-06
GALAXY,0.5057374,2.913975322371698e-06
GALAXY,0.4460111,1.833266196626937e-06
QSO,0.5792306,2.107754426106112e-06
QSO,2.10604,4.045100013172487e-06
GALAXY,0.6117848,1.6122560282383347e-06
STAR,0.3482471,0.995736837387085
GALAXY,0.9631673,3.753788860194618e-06
GALAXY,0.6539352,0.00012125940702389926
GALAXY,1.989671,3.757707190743531e-06
GALAXY,0.369372,5.960945941296814e-07
STAR,0.3596913,0.9999176263809204
GALAXY,0.09440356,2.9416951292660087e-06
GALAXY,0.1647799,2.1550426936300937e-06
QSO,0.077212,3.790016853599809e-05
QSO,0.9152384,1.9818523924186593e-06
GALAXY,-0.0008549662,1.5593914213241078e-05
GALAXY,2.74112,1.7041551473084837e-05
GALAXY,1.997924,7.502699190808926e-06
STAR,0.724126,0.9999868869781494
QSO,0.3971159,3.0136576242512092e-05
GALAXY,-0.000205061,2.6854016255128954e-07
GALAXY,1.123057e-05,1.3362054005483515e-06
QSO,0.09329847,2.0251436581020243e-05
GALAXY,0.918259,4.761118816531962e-06
GALAXY,-8.875257e-05,9.203563990922703e-07
QSO,0.5746261,2.9395489491435e-06
GALAXY,0.8087304,4.598297437041765e-06
STAR,9.677671e-05,0.9998927116394043
QSO,-0.0001702194,3.154077830913593e-06
GALAXY,0.6361594,2.3624279492651112e-05
GALAXY,0.7831589,2.1102781829540618e-05
STAR,0.0,0.9787567257881165
GALAXY,0.9139066,9.946588761522435e-07
STAR,0.05077752,0.9996531009674072
GALAXY,0.0002345402,0.00015619235637132078
GALAXY,0.0732157,1.4263360981203732e-06
STAR,0.3770385,0.9999687671661377
GALAXY,0.5071567,1.0686254427128006e-05
STAR,0.0001508098,0.9986617565155029
QSO,1.359092,1.2256700756552164e-06
GALAXY,3.819165,1.382061554977554e-06
GALAXY,0.1348181,3.1502261208515847e-06
STAR,0.9007145,0.9999603033065796
GALAXY,0.1582255,4.471332431421615e-06
STAR,0.5626638,0.9999048709869385
STAR,0.4671021,0.999981164932251
QSO,0.5835356,2.7605091190707753e-07
QSO,0.0,4.1763159970287234e-05
QSO,-4.957986e-05,1.7503452909295447e-06
GALAXY,1.295158,1.0646541340975091e-05
GALAXY,0.3038483,1.779554077074863e-05
QSO,0.8230743,1.436709112567769e-06
STAR,2.205643,0.9996558427810669
GALAXY,0.5806281,4.055314093420748e-06
GALAXY,0.4463131,5.9595749917207286e-05
QSO,0.9858436,3.881834709318355e-05
GALAXY,2.47422,2.27999998969608e-06
STAR,0.8431974,0.9982843995094299
QSO,1.133161,0.00019462562340777367
GALAXY,0.6024945,3.0260055154940346e-06
GALAXY,0.5288114,1.205806938742171e-06
GALAXY,0.1806196,1.4540983102051541e-05
QSO,0.2142658,3.0203348160284804e-06
GALAXY,1.29811,2.33592118092929e-06
STAR,0.06361052,0.9999799728393555
GALAXY,0.6499493,1.622171794224414e-06
GALAXY,0.1369604,5.491704996529734e-06
QSO,-0.0001810138,1.120177603297634e-05
GALAXY,0.5195997,1.832613088481594e-05
GALAXY,0.1647325,1.2937930478074122e-06
GALAXY,0.05229103,1.2810966836696025e-05
GALAXY,-0.0006488275,9.738340850162786e-06
QSO,0.6087126,1.2386708476697095e-06
STAR,0.2185512,0.99982750415802
GALAXY,0.6045829,4.996067559659423e-07
GALAXY,0.5242905,6.607105547118408e-07
GALAXY,-0.0001424632,3.592474513425259e-06
GALAXY,2.647984,3.997573458036641e-06
QSO,0.5231979,5.80028199692606e-06
STAR,0.4872389,0.9998760223388672
GALAXY,2.65524,3.143712456221692e-05
GALAXY,0.3728781,9.595943083695602e-06
GALAXY,0.7605284,7.987786375451833e-06
GALAXY,0.1844196,1.1970297236985061e-05
GALAXY,0.04972058,4.7928737330948934e-05
GALAXY,1.573245,1.3462314200296532e-05
GALAXY,0.4253398,3.2657769679644844e-06
GALAXY,0.2149561,9.335089998785406e-07
GALAXY,-9.875931e-07,4.390783487906447e-06
STAR,0.0001799868,0.9997805953025818
GALAXY,0.9533698,9.556363693263847e-06
GALAXY,0.04746552,5.6567173487565015e-06
GALAXY,0.1866498,3.7432969293149654e-06
GALAXY,0.1827124,3.636943120000069e-06
GALAXY,1.174986,7.809497219568584e-06
QSO,0.4766445,6.72468013362959e-06
QSO,0.6152708,7.885168997745495e-06
GALAXY,0.03193976,1.5316596545744687e-05
GALAXY,-0.0001297798,2.383803575867205e-06
GALAXY,0.4366372,5.9623589550028555e-06
STAR,0.3899006,0.9997389912605286
GALAXY,0.101466,1.8258040654473007e-05
STAR,0.4700542,0.9999629259109497
GALAXY,0.2819117,1.2202105608594138e-05
QSO,0.7666681,8.20938907963864e-07
GALAXY,0.8366631,2.68631652033946e-07
GALAXY,0.9363387,1.8868564438889734e-05
QSO,0.2322828,1.251627736564842e-06
GALAXY,0.08795691,4.037889539176831e-06
GALAXY,0.08138754,3.28288820128364e-07
GALAXY,-0.000127269,2.264110662508756e-06
GALAXY,-7.156478e-05,1.0420421858725604e-06
GALAXY,1.740859,1.8796016547639738e-06
GALAXY,0.784436,1.5470516245841281e-06
GALAXY,0.6007023,4.15577414969448e-06
QSO,0.8105358,1.342584141639236e-06
GALAXY,-0.0001923056,1.620272632862907e-05
QSO,0.05584054,8.778560527389345e-07
STAR,0.4220021,0.9999772310256958
GALAXY,1.604675,8.017863137865788e-07
STAR,0.401438,0.9985482096672058
STAR,-0.0001986986,0.9999474287033081
QSO,0.4220295,1.0609628589008935e-06
GALAXY,0.8611016,2.489643293301924e-06
GALAXY,0.2962771,1.0072390068671666e-06
GALAXY,0.3367116,2.6053203328046948e-05
GALAXY,0.02171637,2.5735487270139856e-06
GALAXY,0.3718847,3.478839971648995e-06
STAR,0.07128957,0.9999085664749146
GALAXY,-9.786356e-05,6.966725777601823e-05
GALAXY,-0.0002800032,4.37502603745088e-06
QSO,0.01154086,1.6071951449703192e-06
QSO,0.2310547,4.624357643479016e-06
QSO,0.0001151127,1.58153704887809e-06
GALAXY,2.036512,9.751486686582211e-06
GALAXY,6.103618e-05,1.1633014764811378e-06
STAR,0.3424547,0.9998363256454468
QSO,-0.0002519212,2.7272983516013483e-06
QSO,0.3143241,3.3704202451190213e-06
GALAXY,0.6684194,4.911368705506902e-06
GALAXY,0.2259829,1.342639620816044e-06
QSO,0.5309181,4.3496775106177665e-06
GALAXY,0.1081607,4.81749566461076e-06
STAR,0.9354884,0.9997784495353699
GALAXY,1.970436,1.5010689821792766e-05
GALAXY,0.5817429,1.7649417713982984e-06
QSO,0.4875205,7.049985924822977e-06
GALAXY,3.521727,1.7634176401770674e-05
STAR,1.563774,0.9999634027481079
GALAXY,-6.609126e-05,8.50194464874221e-06
GALAXY,0.4897861,4.655435986933298e-06
GALAXY,2.461657,4.1125990719592664e-06
STAR,0.782375,0.9998732805252075
GALAXY,-0.0008890365,4.313018962420756e-06
QSO,0.2513269,2.004486987061682e-06
STAR,0.4713554,0.9999369382858276
STAR,0.03897172,0.9997321963310242
STAR,2.529667,0.9999184608459473
STAR,-0.0001265833,0.9999440908432007
GALAXY,0.0002079965,5.984012659610016e-06
GALAXY,0.1393794,1.334561784460675e-05
GALAXY,0.2302249,3.972555987274973e-06
STAR,0.5673413,0.9999560117721558
QSO,0.1129985,3.3867831916722935e-06
QSO,0.3060194,0.00022213174088392407
GALAXY,0.4349998,0.0001771485258359462
QSO,2.312212,1.3940284588898066e-05
STAR,0.08689483,0.9999123811721802
STAR,0.1668046,0.9999392032623291
GALAXY,0.6518325,2.04915450012777e-05
GALAXY,0.4689387,1.2341740330157336e-05
GALAXY,0.1118888,1.8181523273597122e-06
STAR,2.136211,0.9999806880950928
STAR,1.050089,0.9999754428863525
GALAXY,-0.001119847,9.917867828335147e-06
QSO,1.05396,1.4123296523393947e-06
GALAXY,0.0002220703,4.302519755583489e-06
QSO,0.7925315,2.188917096646037e-05
QSO,0.289639,3.189494691469008e-06
GALAXY,0.2764967,5.205621164350305e-06
GALAXY,0.0005609317,9.385410066897748e-07
GALAXY,-0.0007644715,2.134547912646667e-06
GALAXY,0.000205021,1.4346346688398626e-05
GALAXY,0.5912926,2.0353193121991353e-06
STAR,0.0766421,0.9995313882827759
GALAXY,0.0005648123,1.5885012544458732e-05
QSO,-0.0006321125,1.1482330819490016e-06
GALAXY,0.05478057,1.140417339229316e-06
GALAXY,0.8369431,1.0835387001861818e-05
GALAXY,0.4809921,1.733684985083528e-05
STAR,0.7890485,0.9998395442962646
GALAXY,0.7504085,5.534947831620229e-06
STAR,0.2250474,0.9999858140945435
STAR,0.8123177,0.9999512434005737
GALAXY,0.5546563,1.454159792046994e-05
GALAXY,2.303104,2.547635176597396e-06
QSO,0.7346216,2.0605539248208515e-05
GALAXY,2.090537,7.616829861945007e-06
QSO,1.045129,3.122111957054585e-05
QSO,0.09984954,9.400891940458678e-07
GALAXY,0.3240392,3.704008804561454e-06
STAR,0.03605473,0.9999222755432129
GALAXY,2.441613,6.93401088938117e-05
STAR,0.0001051172,0.9999680519104004
STAR,0.08152594,0.9999111890792847
GALAXY,2.437263,6.303541795205092e-06
QSO,-0.0004701846,4.5054844122205395e-06
QSO,0.780704,1.5829722542548552e-05
QSO,0.1044019,3.891687356372131e-06
GALAXY,0.9438729,2.1910677787673194e-06
GALAXY,0.1417616,6.897244020365179e-06
STAR,0.3401432,0.9999618530273438
GALAXY,0.2289194,1.4721199477207847e-05
QSO,-0.0002697757,2.1966502572468016e-06
QSO,1.109471,3.101967195107136e-06
GALAXY,0.0,1.1466820069472305e-05
QSO,0.30163,4.562513277051039e-05
STAR,0.5277318,0.9998743534088135
GALAXY,0.823261,3.839904536562244e-07
GALAXY,0.0002238112,1.4338656001200434e-05
STAR,0.9939157,0.9998947381973267
GALAXY,0.3996098,3.005965254487819e-06
STAR,0.7756459,0.9999673366546631
STAR,0.6026829,0.999775230884552
STAR,1.950884,0.9999029636383057
GALAXY,0.2923275,3.167429440509295e-06
GALAXY,1.804849,2.4528806079615606e-06
GALAXY,2.77806,0.0004075472243130207
GALAXY,0.105021,3.215391916455701e-05
GALAXY,0.4477295,4.986558451491874e-06
QSO,0.1512628,6.231597581063397e-06
STAR,0.4511633,0.9998605251312256
GALAXY,0.04787095,2.3275395506061614e-05
GALAXY,0.1140853,5.398557277658256e-06
QSO,0.576089,4.729915872303536e-06
STAR,0.757149,0.9997193217277527
GALAXY,0.03419822,6.088130703574279e-06
GALAXY,0.128495,2.489519602022483e-06
GALAXY,0.5855041,1.2027285265503451e-05
QSO,2.107629,2.643011839609244e-06
STAR,0.6293862,0.9999747276306152
GALAXY,2.087911,6.760836186003871e-06
GALAXY,0.5568174,6.6964657889911905e-06
GALAXY,0.6200369,6.301109465312038e-07
GALAXY,1.220467,2.5900685614033137e-06
QSO,0.7006263,0.0001002428907668218
QSO,0.0004848725,3.8748271435906645e-07
GALAXY,-7.594519e-05,3.877652034134371e-06
QSO,0.4547273,1.1715749678842258e-05
GALAXY,0.3980836,1.6452528370791697e-06
GALAXY,0.5153361,1.1738602552213706e-05
QSO,0.3318809,4.355400506028673e-06
STAR,0.3588451,0.9999634027481079
GALAXY,0.3934048,2.481679928223457e-07
